folder_name,subject_code,subject_name,grade,class_code,class_room,semester,day_time,classification,credit
（共通）,G3844000,中国語Ｂ,1年・2年・3年・4年,XC,Ｇ３２０１,後期,月Ⅱ,選必,1
（共通）,G3844000,中国語Ｂ,1年・2年・3年・4年,XD,Ｇ２５０６,後期,月Ⅰ,選必,1
（共通）,G9107000,教育実習,4年,X1,,通年,時間外,必修,2
（共通）,G9109000,教育心理学,1年・2年・3年・4年,X1,Ｇ２４０８,後期,水Ⅴ,必修,2
（共通）,G9109000,教育心理学,1年・2年・3年・4年,X2,自－別２０４,後期,水Ⅰ,必修,2
（共通）,G9115000,教育の方法と技術,3年・4年,X1,Ｇ２４０７,前期,木Ⅴ,必修,2
（共通）,G9115000,教育の方法と技術,3年・4年,X2,自－別２０４,前期,金Ⅰ,必修,2
（共通）,G9116000,工業科教育法１,3年・4年,X1,Ｇ２４０８,前期,火Ⅴ,必修,2
（共通）,G9117000,理科教育法１,3年・4年,X1,Ｇ３４０１,前期,木Ⅳ,必修,2
（共通）,G9119000,情報科教育法１,3年・4年,X1,Ｇ３４０１,前期,木Ⅵ,必修,2
（共通）,G9120000,教育相談,3年・4年,X1,Ｇ２４０８,後期,金Ⅴ,必修・選択,2
（共通）,G9120000,教育相談,3年・4年,X2,自－別２０４,後期,火Ⅳ,必修,2
（共通）,G9122000,教育原論,1年・2年・3年・4年,X1,Ｇ２４０７,前期,火Ⅴ,必修,2
（共通）,G9122000,教育原論,1年・2年・3年・4年,X2,自－別２０１,前期,金Ⅱ,必修,2
（共通）,G9123000,教育制度論,1年・2年・3年・4年,X1,Ｇ２５０７,後期,火Ⅴ,必修・選択,2
（共通）,G9123000,教育制度論,1年・2年・3年・4年,X2,自－別２０４,後期,金Ⅳ,必修,2
（共通）,G9124000,教育実習演習,4年,X1,Ｇ２５０７,前期,火Ⅵ,必修,1
（共通）,G9125000,商業科教育法１,3年・4年,X1,Ｇ３４０１,前期,木Ⅰ,必修,2
（共通）,G9125000,商業科教育法１,3年・4年,X2,自－３０１,後期,木Ⅰ,必修,2
（共通）,G9126000,教職論,2年・3年・4年,X1,Ｇ２４０８,前期,木Ⅴ,必修・選択,2
（共通）,G9126000,教職論,2年・3年・4年,X2,自－別２０４,前期,金Ⅱ,必修,2
（共通）,G9127000,教職実践演習（高）,4年,X1,Ｇ２３１０,後期,火Ⅲ,必修,2
（共通）,G9128000,工業科教育法２,3年・4年,X1,Ｇ３４０１,後期,木Ⅴ,必修,2
（共通）,G9129000,情報科教育法２,3年・4年,X1,Ｇ３４０１,後期,月Ⅴ,必修,2
（共通）,G9130000,理科教育法２,3年・4年,X1,Ｇ３４０１,後期,火Ⅴ,必修,2
（共通）,G9131000,商業科教育法２,3年・4年,X1,Ｇ３４０１,後期,木Ⅴ,必修,2
（共通）,G9131000,商業科教育法２,3年・4年,X2,自－３０１,後期,木Ⅱ,必修,2
（共通）,G9132000,特別支援論,2年・3年,X1,Ｇ２４０８,後期,火Ⅴ,必修,2
（共通）,G9132000,特別支援論,2年・3年,X2,自－別２０４,後期,火Ⅰ,必修,2
（共通）,G9133000,教育課程論,2年・3年・4年,X1,Ｇ２３１１,後期,金Ⅴ,必修,2
（共通）,G9133000,教育課程論,2年・3年・4年,X2,自－別２０４,後期,火Ⅱ,必修,2
（共通）,G9134000,特別活動論（総合的な学習の時間の指導法）,2年・3年・4年,X1,Ｇ２４０７,後期,水Ⅴ,必修,2
（共通）,G9134000,特別活動論（総合的な学習の時間の指導法）,2年・3年・4年,X2,自－別２０４,後期,木Ⅲ,必修,2
（共通）,G9135000,生徒指導論（進路指導を含む）,4年,X1,Ｇ２３１１,前期,金Ⅲ,必修,2
（共通）,G9135000,生徒指導論（進路指導を含む）,4年,X2,自－別２０４,前期,火Ⅰ,必修,2
（共通）,G9224000,教職特論１,2年・3年・4年,X1,Ｇ２５０５,前期,火Ⅰ,選択,2
（共通）,G9224000,教職特論１,2年・3年・4年,X2,自－別２０４,前期,金Ⅲ,選択,2
（共通）,G9225000,教職特論２,2年・3年・4年,X1,Ｇ２５０７,後期,火Ⅳ,選択,2
（共通）,G9225000,教職特論２,2年・3年・4年,X2,自－別２０４,後期,月Ⅰ,選択,2
（共通）,G9226000,教職特論３,3年・4年,X1,Ｇ２５０５,前期,火Ⅰ,選択,2
（共通）,G9226000,教職特論３,3年・4年,X2,自－別２０４,前期,金Ⅲ,選択,2
（共通）,G9227000,教職特論４,3年・4年,X1,Ｇ２５０７,後期,火Ⅳ,選択,2
（共通）,G9227000,教職特論４,3年・4年,X2,自－別２０４,後期,月Ⅰ,選択,2
